"","10.10.2006.1","16.10.2006.2b","13.06.2006.1c","13.06.2006.2c","27.06.2006.1","27.06.2006.2","12.07.2006.1b","25.07.2006.1","02.08.2006.1b","02.08.2006.2b","15.08.2006.2a","22.08.2006.1","22.08.2006.2","05.09.2006.2","12.09.2006.2b","26.09.2006.1b","10.10.2007.1","09.05.2007.1","09.05.2007.2","06.07.2007.1","06.07.2007.2","02.08.2007.1","02.08.2007.2","22.08.2007.1","22.08.2007.2","05.09.2007.1","05.09.2007.2","19.09.2007.1","19.09.2007.2","26.09.2007.2","07.10.2008.5b","07.10.2008.6b","27.10.2008.1","27.10.2008.2","22.05.2008.1","01.06.2008.1","25.06.2008.a","25.06.2008.b","15.07.2008.2","04.08.2008.4b","04.08.2008.2b","18.08.2008.4d","29.08.2008.1","03.09.2008.2b","17.09.2008.1d","17.09.2008.3b","15.10.2009.1","15.10.2009.p2","20.05.2009.1","20.05.2009.2","08.07.2009.1","08.07.2009.2","12.07.2009.2b","25.07.2009.b","25.07.2009.p2","08.08.2009.p2","22.08.2009.1","22.08.2009.p1","02.09.2009.1","02.09.2009.2","16.09.2009.1","16.09.2009.2","23.09.2009.1","23.09.2009.2","19.10.2010.1","19.10.2010.2","05.05.2010.1","05.05.2010.2","16.06.2010.1","16.06.2010.2","05.07.2010.1","12.07.2010.1","12.07.2010.2","26.07.2010.1","10.08.2010.1","10.08.2010.2","22.08.2010.1","16.09.2010.1","16.09.2010.2","12.10.2011.1","12.10.2011.2","15.05.2011.1","21.06.2011.1","05.07.2011.1","05.07.2011.2","19.07.2011.1","19.07.2011.2","09.08.2011.1","09.08.2011.2","23.08.2011.1","23.08.2011.2","12.09.2011.1","12.09.2011.2","17.10.2012.1","17.10.2012.2","24.04.2012.1","07.06.2012.1","07.06.2012.2","20.07.2012.1","20.07.2012.2","14.08.2012.1","14.08.2012.2","17.09.2012.2","23.10.2013.1","23.10.2013.2","05.06.2013.1","05.06.2013.2","03.07.2013.1","03.07.2013.2","16.08.2013.1","27.08.2013.1","17.09.2013.1","17.09.2013.2"
"ASV_499",0,0,0,0,0,0,0,0,24,53,43,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,28,0,0,0,0,0,0,0,0,16,95,0,95,124,30,0,0,0,0,0,54,29,26,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,0,0,0,0,0,0,0,14
"ASV_500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,110,0,40,0,0,0,0,0,0,66,32,0,0,0,0,53,0,0,0,103,0,0,0,0,0,0,0,0,67,228,0,120,0,88,35,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_501",60,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,153,155,0,0,0,0,5,0,23,0,20,5,8,0,0,10,5,0,0,0,0,0,0,5,0,0,5,83,11,24,0,0,0,0,0,0,0,0,8,4,81,37,11,8,7,23,23,30,22,20,0,0,0,0,0,0,0,0,0,0,6,0,33,27,65,22,68,4,0,0,0,0,0,0,17,15,62,5,34,14,12,0,47,0,6,0,8,10,0,0,0,0,0,10,13,20
"ASV_502",0,0,0,0,48,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,51,0,0,0,0,28,0,10,0,0,0,0,22,104,0,0,0,0,0,0,528,453,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_505",0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,21,35,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,56,100,57,0,0,0,0,0,0,0,0,0,0,0,0,687,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,39,311,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_506",39,0,0,0,0,0,17,0,0,48,29,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,31,0,41,0,0,0,0,14,0,0,15,0,0,0,0,0,0,0,0,0,76,48,0,0,0,0,0,0,0,0,0,0,0,15,0,79,866,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"ASV_507",19,0,0,0,0,0,0,0,5,17,11,0,11,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,29,7,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,8,0,0,0,4,0,0,0,0,0,0,244,167,7,10,0,0,0,0,0,0,0,6,0,112,326,8,0,0,0,0,0,0,119,152,7,2
"ASV_508",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,17,34,11,24,0,0,61,38,0,0,0,0,0,0,0,0,0,39,641,0,0,0,0,0,0,13,6,10,40,0,152,122,115,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"ASV_510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,33,35,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,72,35,83,112,0,0,0,0,0,0,0,0,0,0,48,0,353,107,84,145,0,0,0,0,0,0,0,0,0,0,0,9,0,19,29,11,6,0,0,0,0,0,0,0,0,55,28,10,14,11,0,0,0,0,0,0,0,23,24,0,0,0,0,0,0,0,0,6,7
"ASV_511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,113,0,0,0,0,0,0,0,0,0,0,0,0,47,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,39,21,0,0,0,0,0,0,0,0,0,0,0,0,15,36,0,0,0,0,0,0,0,123,301,0,0,0,0,0,0
"ASV_512",37,0,0,0,0,0,0,0,0,0,9,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,0,0,0,33,0,0,0,0,0,0,0,0,0,69,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,0,0,0,0,0,0,0,0,0,0,4,5,98,7,8,6,10,10,0,0,0,0,311,736,0,5,0,0,0,0,0,0,0,0,3,3,0
"ASV_513",0,0,7,0,6,12,7,0,0,11,0,0,0,25,0,6,9,0,0,55,178,0,0,24,25,0,0,3,7,18,17,10,0,0,0,0,6,32,4,0,3,5,2,5,167,139,2,0,0,29,0,32,155,0,0,14,0,0,0,0,15,5,19,7,0,0,0,0,4,6,0,19,11,0,26,76,0,0,0,13,6,0,3,9,0,0,0,0,0,6,0,0,0,0,0,0,5,2,0,2,0,0,0,0,0,0,0,28,48,19,0,0,0
"ASV_514",0,0,0,0,0,0,0,0,6,24,18,5,8,24,0,0,0,0,0,0,0,0,0,10,27,45,13,8,10,17,32,63,0,0,0,0,0,0,0,0,0,181,7,34,68,74,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,50,140,23,0,3,23,0,0,0,0,0,0,0,3,0,62,31,75,62,13,0,0,0,0,0,13,0,72,34,0,0,0,0,0,0,2,0,0,3
"ASV_515",0,0,0,0,0,0,0,0,0,0,16,0,0,141,0,0,0,0,0,0,0,0,0,61,0,118,0,0,0,0,69,38,0,0,0,0,0,0,0,0,0,91,0,27,37,41,0,14,0,0,0,0,0,0,0,103,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_516",0,0,0,0,0,0,0,0,52,145,133,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,0,0,0,0,0,0,0,0,0,0,0,16,18,23,0,0,0,0,0,0,0,25,117,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,18,0,0,0,0,0,0,58,269,0,16,18,51,0,0,0,0,0,93,141,0,28,0,0,0,0,0,0,0,0,0,0,0
"ASV_517",15,0,0,0,0,0,0,0,13,18,12,72,143,37,0,0,0,0,0,0,0,0,0,28,15,13,0,0,0,0,98,40,0,0,0,0,0,0,0,0,0,37,47,60,40,23,0,0,0,0,0,0,0,0,0,50,0,47,173,29,13,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,0,27,7,0,0,7,0,0,0,0,0,0,0,0,0,0,100,14,0,0,0,0,0,0,36,0,0,0
"ASV_518",40,0,0,0,156,144,0,0,10,7,0,6,15,0,0,0,4,15,11,77,39,7,20,5,0,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,10,46,0,0,0,0,0,0,0,0,140,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"ASV_519",0,0,0,0,0,0,0,0,0,44,13,26,24,0,0,0,0,0,0,0,0,0,0,3,7,19,6,0,5,0,15,8,0,0,0,0,0,0,0,0,0,96,0,0,344,313,0,0,0,0,0,0,0,0,0,0,17,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,113,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,46,55,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0
"ASV_520",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,14,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,234,0,0,0,0,0,5,46,37,35,48,31,41,0,0,0,0,0,499,68,0,38,8,0,0,0,0,0,12,18,11,0,0
"ASV_521",0,0,0,0,0,0,0,0,60,86,155,33,162,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,19,15,0,0,0,0,0,0,0,0,0,0,15,6,39,0,0,13,0,0,0,0,0,0,0,20,0,0,83,17,310,112,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,44,0,0,12,13,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"ASV_522",0,0,62,63,0,0,0,0,0,0,0,0,0,32,0,35,0,27,24,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,55,73,0,0,0,0,10,38,0,0,127,30,41,47,0,0,0,0,0,0,0,46,0,19,0,0,0,0,27,0,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,30,0,0,0,0,12,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
"ASV_523",0,0,0,0,0,0,0,0,52,163,0,18,77,0,0,0,0,0,0,0,0,74,55,24,25,83,22,32,20,0,16,21,0,0,0,0,0,0,0,18,30,129,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,42,0,0,0,0,0,0,0,0,0,165,131,0,0,51,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,0,0
"ASV_524",60,0,0,0,0,16,22,68,0,137,87,0,0,0,0,25,37,0,0,0,9,0,0,31,0,0,0,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,32,0,212,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,266,0,0,0
"ASV_525",32,0,0,0,0,0,0,0,0,32,28,0,0,0,0,36,0,0,0,0,14,31,0,0,0,0,0,0,0,0,82,92,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,32,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,39,56,0,0,0,0,0,0,0,0,0,0,0,418,20,0,0,0,0,0,0,0,40,118,48,0,0,0
"ASV_526",16,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,135,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,184,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,25,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,252,0,0,0,0,0,0,0,31,379,0,0,0,0,0,0
"ASV_527",435,0,0,0,15,17,0,55,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,10,0,0,0,0,0,0,74,0,0,21,62,0,0,0,0,0,0,0,0,0,29,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,202,59,39,47,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,30,0,29,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_528",16,0,0,0,0,0,0,0,36,202,62,11,0,39,0,38,0,0,0,0,0,0,0,0,10,0,0,0,0,0,11,26,0,0,0,0,0,0,0,20,77,48,12,13,99,49,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,281,49,7,20,0,0,0,0,0,0,0,28,10,0,0
"ASV_529",0,0,231,136,22,31,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,5,0,26,0,0,0,0,0,0,0,0,0,0,0,89,0,30,0,0,0,21,0,0,0,0,0,0,0,0,27,49,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,46,40,132,22,0,55,37,0,0,0,0,0,26,24,112,76,0,0,0,0,0,0
"ASV_530",0,0,0,0,9,17,0,0,0,0,0,0,0,42,0,0,78,0,0,0,0,63,66,49,30,197,33,82,48,74,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,20,91,0,0,0,33,67,0,0,4,0,0,9,0,52,0,4,0,0,0,0,0,0,0,9,26,13,34,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_531",44,12,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,64,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,19,45,0,0,0,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,21,0,0,0
"ASV_532",5,0,0,0,0,0,0,0,0,0,0,5,8,8,6,0,8,0,0,0,0,15,5,19,22,13,28,56,27,82,0,0,0,0,0,0,0,0,0,5,38,22,0,0,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,5,0,0,0,0,0,0,0,0,0,0,111,209,0,0,0,0,0,0,0,0,0,17,172,0,0,0,0,0,0,0,5,0,0,0
"ASV_533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,148,17,24,178,58,0,0,0,66,55,0,0,0,0,0,0,0,0,0,300,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,13,0,0,0,0,0,0,0,37,0,0,38,58,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_534",82,0,20,18,214,141,0,0,0,0,0,0,0,0,0,27,0,74,70,0,0,0,0,0,0,0,0,0,14,47,40,29,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,84,0,0,0,0,0,0,0,28,45,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
"ASV_535",0,0,134,90,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,49,0,0,0,0,0,0,43,27,0,0,0,0,46,0,34,0,70,0,0,0,0,0,0,0,0,70,219,0,115,0,87,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_536",0,0,67,31,0,0,0,0,0,0,14,0,0,0,3,0,0,12,9,19,0,0,0,20,25,144,53,0,0,18,25,43,0,14,0,14,0,0,0,0,20,54,0,28,0,0,0,81,0,0,38,0,0,0,14,22,0,25,20,18,13,0,0,0,0,0,0,18,0,13,0,0,0,0,0,20,0,0,18,0,0,8,21,0,0,10,29,0,0,19,19,19,0,0,0,0,0,0,21,28,0,50,19,0,0,0,0,31,64,0,0,0,0
"ASV_537",0,0,0,0,0,0,8,0,7,10,0,7,0,65,10,0,15,0,0,20,0,32,18,19,55,17,11,19,10,5,36,24,0,0,0,0,4,0,0,0,0,107,0,30,46,25,0,13,0,0,0,0,3,0,0,0,0,21,15,28,12,11,5,0,0,9,0,0,0,0,0,0,0,0,18,36,125,0,0,0,0,0,0,85,0,10,39,0,0,48,7,0,22,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0
"ASV_538",0,0,0,0,0,0,0,0,39,117,164,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,158,258,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,34,172,57,46
"ASV_539",32,0,141,112,21,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,0,0,0,0,26,20,0,0,0,0,0,0,0,0,0,0,0,98,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,134,119,0,0,0,0,0,0,0,0,16,0,0,0,65,30,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
"ASV_542",0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,102,46,25,0,38,365,0,0,0,0,4,0,0,0,162,23,16,0,91,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,41,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,8,85,0,0,0,0,0,0,0,17,10,0,53,0,0,0,0,0,6
"ASV_543",4,0,58,33,0,0,0,0,45,102,7,0,0,0,0,0,3,0,0,11,9,0,0,12,14,27,15,7,17,6,20,35,9,31,0,0,15,0,0,0,6,0,0,8,4,0,9,46,0,76,33,4,8,0,0,0,0,3,6,14,0,0,0,0,0,5,0,0,0,0,0,15,5,0,0,9,0,0,40,22,15,0,0,34,0,6,17,0,0,4,4,0,0,0,0,0,39,19,0,0,0,3,0,10,5,104,90,15,80,7,0,0,0
"ASV_544",173,237,0,0,0,0,0,0,0,51,0,65,101,42,0,13,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,75,17,66,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,53,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_545",0,0,0,0,0,0,0,0,0,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,103,78,21,0,0,0,0,0,0,180,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,13,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,21,34,0,0,0,50,0,0,4,0,0,0,0,0,0,0,0
"ASV_548",0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,44,105,0,7,4,32,0,0,0,0,0,0,0,96,236,90,0,0,0,0,0,0,2,201,33,71
"ASV_549",15,0,0,0,0,0,0,2,0,28,18,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,9,66,0,0,5,20,14,0,0,0,0,0,0,0,7,82,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,794,0,0,6,0,2,0,0,0,0,0,15,0,44,25
"ASV_550",18,0,0,0,0,0,0,0,7,21,7,0,6,27,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,0,0,0,0,0,0,0,0,0,0,0,36,323,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,41,0,0,0,0,0,0,0,92,0,0,0,57,0,0,0,0,0,0,0,0,0,9
"ASV_552",105,0,32,16,0,0,0,56,0,22,31,0,21,16,0,11,50,0,0,0,0,0,0,0,0,0,0,7,0,0,17,0,0,0,0,0,29,0,30,0,23,30,0,0,0,0,0,0,41,0,29,24,35,0,39,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,32,0,0,0,0,0,0,0,13,0,112,0,0,0,0,0,0,0,0,0,0,0,0,15,0,18,0,0,0,0
"ASV_553",0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,30,12,0,0,0,0,0,0,0,0,0,0,3,16,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,3,46,2,134,79
"ASV_554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,0,16,38,10,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,7,18,190,0,5,0,0,0,0,0,0,0,0,160,178,10,13,0,21,0,0,0,0,0,210,20,10,49,16,0,0,0,0,0,0,25,0,31,13
"ASV_556",12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,132,44,0,0,0,0,0,0,0,0,8,0,0,18,90,5,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_558",0,0,0,0,0,0,0,0,38,98,0,0,37,21,0,0,0,0,0,22,0,0,18,0,37,0,14,0,0,0,60,39,0,0,0,0,0,0,0,0,43,14,19,36,70,59,0,0,0,0,0,0,0,0,0,19,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,21,0,0,0,0,0,0,0,31,0,0,0,0,0,77,103,0,34,0,0,0,0,0,19,0,13,170,0,0,0,0,0,0,0,55,16,0,0
"ASV_559",0,0,0,0,0,0,0,0,88,451,104,56,101,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,165,6,3,0,9,0,0,0,0,0,0,0,0,0,75,21,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,4,0
"ASV_561",99,121,5,6,0,0,6,0,54,182,22,104,70,30,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,4,0,0,0,0,39,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,43,132,8,25,93,5,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_562",0,59,119,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,64,20,64,66,0,0,17,0,0,0,0,0,0,0,0,0,0,0,89,43,17,18,0,0,0,6,0,0,0,0,0,0,0,0,12,20,0,17,0,0,0,0,0,0,0,92,55,160,0,0,0,0,42,0,0,0,0,14,0,26,19,0,33,0,0,0,0
"ASV_563",0,0,79,33,0,0,0,0,15,27,0,0,0,0,0,0,3,0,0,86,75,53,58,0,0,0,0,0,0,0,0,14,0,0,0,0,30,199,0,0,0,23,0,0,21,0,0,0,0,0,32,20,47,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,53,17,0,0,0,0,0,0,17,0,0,0,0,0,92,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_564",8,0,10,9,4,2,0,0,16,47,0,0,0,2,0,0,18,0,0,0,0,32,45,5,9,0,0,0,3,21,0,0,0,0,0,0,0,14,0,0,0,13,2,0,5,0,0,0,0,21,254,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,2,24,24,0,0,0,0,0,0,2,0,0,0,87,0,0,0,0,0,0,4,0,0,0,0,0,28,29,39,98,0,0,9,10,12,6,12,8,17,12,0,0,0
