"","from","to","weight"
"463","vir_ASV_46","ASV_644",0.0809584408071551
"464","vir_ASV_46","ASV_719",0.0507164914460615
"465","vir_ASV_46","ASV_748",0.0177660149865162
"466","vir_ASV_46","ASV_936",0.0538834499665384
"467","vir_ASV_46","ASV_969",0.0201351511854176
"468","vir_ASV_46","ASV_1089",0.0149103355796341
"469","vir_ASV_47","ASV_12",-0.00765726224266158
"470","vir_ASV_47","ASV_64",-0.0834260275496242
"471","vir_ASV_47","ASV_66",0.0554494614568711
"472","vir_ASV_47","ASV_136",0.0154575269777058
"473","vir_ASV_47","ASV_286",0.00829832638671132
"474","vir_ASV_47","ASV_296",0.117470556693325
"475","vir_ASV_47","ASV_372",0.182459020279176
"476","vir_ASV_47","ASV_467",0.0296458803445444
"477","vir_ASV_47","ASV_554",0.0392530906834637
"478","vir_ASV_47","ASV_564",-0.0145734681624086
"479","vir_ASV_47","ASV_616",0.01389666729274
"480","vir_ASV_47","ASV_652",0.0419495567217656
"481","vir_ASV_47","ASV_672",0.106061720796093
"482","vir_ASV_47","ASV_752",-0.0093780668165411
"483","vir_ASV_47","ASV_785",0.00371750913345431
"484","vir_ASV_47","ASV_801",0.0631474273471819
"485","vir_ASV_47","ASV_824",0.00353089238642443
"486","vir_ASV_47","ASV_991",0.0293639857295477
"487","vir_ASV_47","ASV_1194",0.0590149356873575
"488","vir_ASV_48","ASV_213",0.0553061228506531
"489","vir_ASV_48","ASV_598",0.0464049601422638
"490","vir_ASV_48","ASV_799",0.110945933027247
"491","vir_ASV_48","ASV_1013",0.0392624946677874
"492","vir_ASV_48","ASV_1020",0.0276200669162894
"493","vir_ASV_48","ASV_1489",0.0340392906989639
"494","vir_ASV_49","ASV_87",0.102836870591194
"495","vir_ASV_49","ASV_127",0.047754360397233
"496","vir_ASV_49","ASV_218",0.011239560718624
"497","vir_ASV_49","ASV_229",0.0242173504617352
"498","vir_ASV_49","ASV_254",0.0688742846674033
"499","vir_ASV_49","ASV_443",0.0229759463732459
"500","vir_ASV_49","ASV_469",0.0261262190884592
"501","vir_ASV_49","ASV_488",0.0170442083180804
"502","vir_ASV_49","ASV_1013",0.0143114654463176
"503","vir_ASV_49","ASV_1285",-0.00454951918489988
"504","vir_ASV_50","ASV_108",-0.0322568510947693
"505","vir_ASV_50","ASV_205",0.0154964352281166
"506","vir_ASV_50","ASV_209",-0.0523037410200768
"507","vir_ASV_50","ASV_229",0.000893593307698087
"508","vir_ASV_50","ASV_251",0.105559930558633
